N,P,K,temperature,humidity,ph,durationmonths,rainfall,period,label
15.0,14.0,8.0,10.01081312,90.22399223,6.22094286,48,119.394106400000000,fall or spring,orange
16.0,7.0,8.0,22.79196751,90.60901895,6.420457311000000,48,116.508407400000000,fall or spring,orange
0.0,12.0,7.0,20.18432263,90.65458473,6.969249676000000,48,116.813096900000000,fall or spring,orange
5.0,25.0,6.0,30.72119881,94.01331956,6.0113022,48,106.811801900000000,fall or spring,orange
6.0,8.0,11.0,24.35590861,92.39651663,6.60094878800000,48,119.694657700000000,fall or spring,orange
10.0,5.0,5.0,21.21306973,91.35349216,7.817846496000000,48,112.983436100000000,fall or spring,orange
1.0,17.0,6.0,10.78689755,91.38411917,6.819827100000000,48,117.529344700000000,fall or spring,orange
1.0,30.0,10.0,11.89925671,91.34663797,7.291405641000000,48,103.577146800000000,fall or spring,orange
0.0,23.0,15.0,22.56664172,93.37488907,7.598729065000000,48,109.858575300000000,fall or spring,orange
24.0,27.0,9.0,18.86883219,93.24688124,6.15713509200000,48,119.393697600000000,fall or spring,orange
36.0,11.0,13.0,17.34083741,93.04897191,7.191727400000000,48,112.719428400000000,fall or spring,orange
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774000000,48,102.190633300000000,fall or spring,orange
40.0,22.0,6.0,24.53610067,91.90997228,6.488221135000000,48,115.978798900000000,fall or spring,orange
32.0,18.0,13.0,13.837728200000000,91.74780462,6.044167236000000,48,107.987321800000000,fall or spring,orange
9.0,10.0,10.0,22.355104900000000,93.52211892,6.010391864000000,48,101.516458900000000,fall or spring,orange
13.0,16.0,8.0,34.74004942,93.12316972,6.949838549000000,48,100.196785400000000,fall or spring,orange
15.0,9.0,11.0,11.54785707,94.14861001,7.907956251000000,48,108.828917,fall or spring,orange
29.0,11.0,5.0,23.13338811,91.94670335,7.639788459000000,48,104.422414500000000,fall or spring,orange
1.0,15.0,9.0,29.98364695,94.55239717,7.53350946,48,115.356031800000000,fall or spring,orange
18.0,5.0,11.0,20.87947369,90.93756231,6.251586885000000,48,102.455078600000000,fall or spring,orange
14.0,22.0,9.0,17.24944623,91.13772765,6.543191814000000,48,112.509052,fall or spring,orange
33.0,15.0,7.0,15.83388699,91.68293851,7.651225301000000,48,109.757141600000000,fall or spring,orange
4.0,6.0,7.0,23.01014302,91.11764246,6.708889665000000,48,112.673829600000000,fall or spring,orange
17.0,16.0,14.0,16.39624284,92.18151927,6.625538653000000,48,102.944161000,fall or spring,orange
12.0,20.0,10.0,24.45132792,93.10527686,6.528354932000000,48,109.471109800000000,fall or spring,orange
34.0,29.0,8.0,31.87859192,91.15248149,6.450640306000000,48,105.343782500000000,fall or spring,orange
39.0,28.0,10.0,31.34920143,91.48247612,7.181907673000000,48,109.154982300000000,fall or spring,orange
31.0,25.0,12.0,18.05142392,90.03969587,7.016482298000000,48,111.779388900000000,fall or spring,orange
12.0,6.0,8.0,30.84835031,92.86773675,6.388617138000000,48,107.414268100000000,fall or spring,orange
12.0,29.0,13.0,22.45616931,91.52781832,7.57125447,48,118.006929500000000,fall or spring,orange
26.0,11.0,11.0,13.70319166,90.95589386,7.609348255000000,48,106.294487900000000,fall or spring,orange
19.0,24.0,15.0,20.48954522,93.72485075,7.137136973000000,48,111.839195,fall or spring,orange
39.0,21.0,9.0,13.20844373,94.02769434,6.354022554000000,48,106.269615600000000,fall or spring,orange
16.0,29.0,13.0,32.31944397,93.67804556,6.196907944000000,48,117.623647300000000,fall or spring,orange
36.0,29.0,13.0,20.68185224,90.91510525,7.829507245000000,48,109.751392700000000,fall or spring,orange
37.0,23.0,12.0,31.52675982,90.50621806,6.395258356000000,48,113.116939800000000,fall or spring,orange
39.0,9.0,15.0,25.35467646,91.81183218,7.992041984000000,48,116.755593700000000,fall or spring,orange
31.0,5.0,14.0,17.66545409,91.69865887,6.583411671000000,48,110.685750600000000,fall or spring,orange
18.0,12.0,8.0,12.59093977,91.81668769,6.206053072000000,48,119.391672,fall or spring,orange
20.0,20.0,10.0,11.86631922,93.68394562,6.97699777200000,48,106.060149000,fall or spring,orange
5.0,8.0,5.0,11.03367937,92.22706805,6.562594972000000,48,112.771592500000000,fall or spring,orange
20.0,8.0,12.0,25.299043200000000,94.96419851,7.260416405000000,48,117.973342400000000,fall or spring,orange
25.0,21.0,11.0,32.23797837,90.15406807,6.46004477800000,48,104.705225400000000,fall or spring,orange
14.0,19.0,14.0,17.68408797,94.35815354,6.699164936000000,48,108.063816600000000,fall or spring,orange
37.0,18.0,12.0,10.270887700000000,90.19147747,7.401121811000000,48,106.695520,fall or spring,orange
26.0,15.0,6.0,17.22034507,94.78797376,6.912033409000000,48,108.005434300000000,fall or spring,orange
13.0,22.0,5.0,19.667056000,90.50096668,7.764040111000000,48,100.173796400000000,fall or spring,orange
32.0,25.0,9.0,10.35609594,93.75652041,7.796034006000000,48,101.145694700000000,fall or spring,orange
19.0,7.0,9.0,27.255435000,91.71369387,6.96988348300000,48,101.139435000,fall or spring,orange
28.0,7.0,9.0,34.59178460000000,92.13229786,6.730757538000000,48,115.565028700000000,fall or spring,orange
24.0,30.0,11.0,32.39523995,94.51768464,6.601395755000000,48,113.2537,fall or spring,orange
7.0,17.0,10.0,10.16431299,91.22320999,6.465913274000000,48,106.362551000,fall or spring,orange
18.0,23.0,8.0,21.49118657,93.43949693,6.41354791,48,101.481988800000000,fall or spring,orange
7.0,20.0,12.0,16.53460397,94.76759975,6.475275337000000,48,110.044789600000000,fall or spring,orange
20.0,23.0,11.0,31.85206940000000,90.12220323,6.407715561000000,48,109.945506200000000,fall or spring,orange
18.0,14.0,11.0,28.04799508,90.00621688,6.55081411700000,48,117.131149800000000,fall or spring,orange
34.0,11.0,10.0,31.75048899,94.59551226,7.36220835,48,115.198930100000000,fall or spring,orange
20.0,29.0,10.0,29.07412717,93.27189064,7.36549204,48,100.789687100000000,fall or spring,orange
37.0,24.0,13.0,19.14381903,90.71037456,7.854624300000000,48,108.023079200000000,fall or spring,orange
12.0,8.0,10.0,16.14820285,91.444802700000000,7.995848977000000,48,107.428766400000000,fall or spring,orange
34.0,10.0,14.0,34.05296914,92.05811721,6.725600855000000,48,116.802084800000000,fall or spring,orange
6.0,13.0,9.0,34.51423957,90.56151463,7.786725333000000,48,118.327197,fall or spring,orange
27.0,30.0,5.0,32.71748548,90.54608254,7.65697811200000,48,113.328978000,fall or spring,orange
13.0,8.0,12.0,25.16296632,92.54736032,7.105904818000000,48,114.311719700000000,fall or spring,orange
6.0,7.0,7.0,27.68167318,94.47316879,7.199106204000000,48,113.999514600000000,fall or spring,orange
40.0,17.0,15.0,21.35093384,90.949296700000000,7.871063004000000,48,107.086209500000000,fall or spring,orange
31.0,26.0,9.0,11.69894639,93.25638873,7.566165721000000,48,103.200599200000000,fall or spring,orange
61.0,68.0,50.0,35.21462816,91.49725058,6.7932454,8,243.074506600000000,anytime,papaya
58.0,46.0,45.0,42.39413392,90.79028064,6.576261427000000,8,88.46607497,anytime,papaya
45.0,47.0,55.0,38.419162800000000,91.14220381,6.751452932000000,8,119.265387700000000,anytime,papaya
39.0,65.0,53.0,35.33294932,92.11508608,6.56074309300000,8,235.613358500000000,anytime,papaya
31.0,68.0,45.0,42.92325255,90.07600528,6.938313356000000,8,196.240824200000000,anytime,papaya
70.0,68.0,45.0,33.83508569,92.85470152,6.991626158000000,8,203.404402800000000,anytime,papaya
68.0,62.0,50.0,33.20258348,92.76437927,6.977700268000000,8,197.528258200000000,anytime,papaya
34.0,65.0,47.0,23.48546973,93.71043692,6.833768535000000,8,191.776056200000000,anytime,papaya
38.0,68.0,54.0,29.33710543,90.81781439,6.739170045000000,8,202.057274700000000,anytime,papaya
69.0,64.0,47.0,40.21199348,94.50766912,6.99347324700000,8,186.676232400000000,anytime,papaya
58.0,51.0,47.0,42.13473976,91.70445386,6.75747063700000,8,197.402901000,anytime,papaya
59.0,47.0,53.0,32.86316618,91.461887400000000,6.8506632,8,47.271547000,anytime,papaya
44.0,64.0,54.0,29.80744318,91.38048469,6.74274935,8,232.704612600000000,anytime,papaya
56.0,57.0,48.0,31.56213762,93.048485900000000,6.506120752000000,8,63.62250788,anytime,papaya
69.0,60.0,54.0,36.32268069,93.06134398,6.98992719,8,141.173692600000000,anytime,papaya
56.0,58.0,49.0,37.13165026,94.60761797,6.69215564,8,172.478806,anytime,papaya
49.0,55.0,53.0,38.441871700000000,93.63739039,6.544029776000000,8,77.71566883,anytime,papaya
38.0,51.0,52.0,32.66160599,90.78931681,6.927803911000000,8,78.85085502,anytime,papaya
54.0,65.0,47.0,27.92765919,91.55594211,6.721835879000000,8,149.910756,anytime,papaya
57.0,57.0,51.0,39.01793345,91.48815629,6.99223441,8,105.884153100000000,anytime,papaya
39.0,52.0,53.0,32.51247398,94.65904123,6.704204398000000,8,51.07048113,anytime,papaya
58.0,67.0,45.0,38.72382798,91.72514851,6.702424548000000,8,62.62377075,anytime,papaya
61.0,64.0,52.0,43.30204933,92.83405443,6.641098708000000,8,110.562229000,anytime,papaya
34.0,62.0,55.0,27.58548913,90.72526502,6.585346229000000,8,238.500877900000000,anytime,papaya
31.0,48.0,45.0,40.78881819,92.90951393,6.563134737000000,8,132.792358600000000,anytime,papaya
47.0,46.0,52.0,23.19451074,91.40301608,6.50228947300000,8,206.399920800000000,anytime,papaya
32.0,68.0,52.0,32.68067385,92.61715632,6.800321319000000,8,248.859298600000000,anytime,papaya
36.0,59.0,46.0,34.28879307,93.61082872,6.72113054300000,8,127.250977700000000,anytime,papaya
61.0,51.0,51.0,39.30050027,94.16193416,6.574677594000000,8,120.951246600000000,anytime,papaya
70.0,54.0,46.0,39.73149053,91.12220596,6.919342407000000,8,122.762865300000000,anytime,papaya
44.0,56.0,49.0,39.23342464,91.25589286,6.51977958300000,8,64.447849900000000,anytime,papaya
34.0,68.0,51.0,27.34734861,94.17756725,6.68708809800000,8,40.35153141,anytime,papaya
50.0,59.0,47.0,40.76998685,92.09278584,6.747975732000000,8,209.867841100000000,anytime,papaya
39.0,70.0,52.0,26.26559543,90.79668055,6.65149129,8,59.49373381,anytime,papaya
34.0,61.0,49.0,28.12971499,93.321073700000000,6.502675132000000,8,117.820190700000000,anytime,papaya
44.0,60.0,55.0,34.280460700000000,90.55561637,6.825371185000000,8,98.54047745,anytime,papaya
31.0,62.0,52.0,33.796015500000000,93.00754254,6.99104104,8,182.026807000,anytime,papaya
65.0,62.0,51.0,31.53243779,90.87394933,6.5116248,8,207.073511900000000,anytime,papaya
44.0,57.0,53.0,42.30495821,90.51431779,6.93172108,8,74.876786000,anytime,papaya
50.0,47.0,48.0,24.63676897,90.61964344,6.71277233300000,8,218.229918700000000,anytime,papaya
43.0,50.0,48.0,28.28222883,91.37059792,6.63016515,8,179.272081,anytime,papaya
60.0,46.0,53.0,24.48620746,92.98254537,6.761953186000000,8,183.4910,anytime,papaya
70.0,68.0,55.0,42.84609252,94.63548176,6.691202286000000,8,78.809964,anytime,papaya
59.0,62.0,52.0,43.67549305,93.10887229,6.60866768400000,8,103.823565800000000,anytime,papaya
60.0,58.0,51.0,42.07213781,92.92203105,6.840802254000000,8,165.741297200000000,anytime,papaya
42.0,60.0,47.0,33.46873719,92.12746225,6.83480834800000,8,136.827704100000000,anytime,papaya
35.0,66.0,47.0,31.701837300000000,91.66232213,6.953439161000000,8,48.83810592,anytime,papaya
34.0,65.0,48.0,41.41968393,90.03863107,6.66502450800000,8,199.309643200000000,anytime,papaya
36.0,54.0,46.0,42.54744013,94.94482086,6.662875839000000,8,214.410385,anytime,papaya
39.0,64.0,52.0,28.91842453,94.63676767,6.678695788000000,8,63.68794608,anytime,papaya
37.0,52.0,47.0,43.08022702,93.90305729,6.54277684,8,211.852905900000000,anytime,papaya
33.0,47.0,46.0,29.20300896,93.96834049,6.839443833000000,8,209.408330500000000,anytime,papaya
34.0,48.0,48.0,41.04224355,91.37258067,6.805277038000000,8,181.527598000,anytime,papaya
49.0,54.0,50.0,25.62446619,93.18240298,6.76252208700000,8,97.26336657,anytime,papaya
40.0,65.0,49.0,35.32876402,91.06138506,6.67844931800000,8,163.906936500000000,anytime,papaya
68.0,52.0,49.0,24.42561272,92.27749066,6.577192175000000,8,63.35298768,anytime,papaya
50.0,46.0,52.0,31.18298415,90.21646909,6.73400564800000,8,54.01872359,anytime,papaya
65.0,63.0,50.0,31.88342554,91.325653500000000,6.524459342000000,8,79.27201575,anytime,papaya
40.0,49.0,47.0,42.93368602,91.175674800000000,6.501521192000000,8,246.361327,anytime,papaya
42.0,53.0,48.0,23.11407669,94.31994776,6.758479569000000,8,231.515316100000000,anytime,papaya
49.0,55.0,51.0,24.87212063,93.90560147,6.676578778000000,8,135.169453,anytime,papaya
59.0,62.0,49.0,43.36051537,93.35191636,6.941496806000000,8,114.778071000,anytime,papaya
63.0,58.0,47.0,26.83054058,90.75379971,6.864143752000000,8,144.665644,anytime,papaya
70.0,65.0,52.0,30.42012134,93.12659793,6.583528529000000,8,75.9530,anytime,papaya
63.0,50.0,52.0,28.64555584,93.22642604,6.751747609000000,8,115.816393600000000,anytime,papaya
40.0,64.0,47.0,32.50037548,93.47888842,6.893509446000000,8,71.73759526,anytime,papaya
63.0,58.0,50.0,43.03714283,94.642889800000000,6.720744449000000,8,41.585658500000000,anytime,papaya
45.0,58.0,49.0,30.10773379,90.34546355,6.827812549000000,8,75.24521981,anytime,papaya
66.0,69.0,47.0,23.69212243,93.61055571,6.912299695000000,8,87.53393983,anytime,papaya
54.0,67.0,52.0,35.67667332,93.30641944,6.586107335000000,8,141.338116800000000,anytime,papaya
69.0,67.0,52.0,27.71948962,94.43877142,6.827305908000000,8,82.83061083,anytime,papaya
67.0,68.0,49.0,35.26824831,92.38282957,6.821774589000000,8,149.848820800000000,anytime,papaya
45.0,57.0,47.0,23.16855863,90.78821158,6.656458831000000,8,161.689209,anytime,papaya
56.0,50.0,52.0,33.08706051,92.25197542,6.770384816000000,8,88.130076900000000,anytime,papaya
70.0,50.0,53.0,37.462091200000000,90.44967809,6.93380974300000,8,172.345844800000000,anytime,papaya
44.0,47.0,45.0,38.73218907,94.73613484,6.579441304000000,8,218.142147000,anytime,papaya
50.0,60.0,47.0,32.57720726,92.74889453,6.92791761,8,93.794284700000000,anytime,papaya
52.0,51.0,53.0,38.38231475,93.10378595,6.985804083000000,8,210.273534600000000,anytime,papaya
35.0,68.0,45.0,42.93605359,90.09448142,6.612429546000000,8,234.846611100000000,anytime,papaya
68.0,69.0,52.0,25.65492304,92.74501561,6.81338338700000,8,52.95477913,anytime,papaya
32.0,55.0,52.0,37.58899717,91.99740365,6.96775960000000,8,159.657738800000000,anytime,papaya
32.0,55.0,51.0,29.60718808,93.15642801,6.57398033,8,62.68710535,anytime,papaya
48.0,62.0,47.0,25.34756111,93.02871078,6.803094965000000,8,174.401234,anytime,papaya
39.0,69.0,53.0,25.930038400000000,93.02357765,6.964955435000000,8,241.820207900000000,anytime,papaya
49.0,61.0,45.0,32.76795887,94.57377401,6.764213299000000,8,240.479592300000000,anytime,papaya
48.0,57.0,54.0,29.02328049,90.20396783,6.61770317800000,8,126.806986900000000,anytime,papaya
69.0,66.0,49.0,40.00439101,90.17015833,6.52711001,8,92.11877372,anytime,papaya
53.0,55.0,55.0,33.32315744,91.25271223,6.709668804000000,8,234.496633000,anytime,papaya
38.0,61.0,52.0,31.22790131,94.94021378,6.62072988200000,8,46.44279118,anytime,papaya
57.0,64.0,55.0,26.68386496,92.958541100000000,6.58376049900000,8,62.50689682,anytime,papaya
51.0,57.0,55.0,24.70528368,90.14732171,6.6764073,8,108.410315800000000,anytime,papaya
56.0,65.0,45.0,38.201682500000000,93.97379963,6.751298936000000,8,218.090881,anytime,papaya
54.0,66.0,52.0,36.56769731,93.79503425,6.86755414700000,8,104.421859600000000,anytime,papaya
58.0,55.0,47.0,26.05375792,93.69111672,6.7424900,8,240.686390100000000,anytime,papaya
68.0,70.0,54.0,31.29986342,92.76039164,6.98622864700000,8,54.77830202,anytime,papaya
42.0,59.0,55.0,40.10207731,94.35110201,6.979102243000000,8,149.119998900000000,anytime,papaya
43.0,64.0,47.0,38.58954491,91.58076549,6.8256648,8,102.270823100000000,anytime,papaya
35.0,67.0,49.0,41.31330062,91.150879800000000,6.617066674000000,8,239.742755400000000,anytime,papaya
56.0,59.0,55.0,37.03551903,91.79430166,6.55189263800000,8,188.518142200000000,anytime,papaya
39.0,64.0,53.0,23.01240180000000,91.07355541,6.598860305000000,8,208.335797600000000,anytime,papaya
3.0,72.0,24.0,36.51268371,57.92887167,6.03160778,6,122.653969400000000,summer,pigeonpeas
40.0,59.0,23.0,36.89163721,62.73178224,5.269084669000000,6,163.726655100000000,summer,pigeonpeas
33.0,73.0,23.0,29.23540524,59.38967583,5.985792703000000,6,103.330180300000000,summer,pigeonpeas
27.0,57.0,24.0,27.33534897,43.35795962,6.09186275,6,142.330368,summer,pigeonpeas
10.0,79.0,18.0,21.064368400000000,55.46985938,5.62473133800000,6,184.622670900000000,summer,pigeonpeas
30.0,75.0,25.0,30.33276599,42.35249879,6.446091759000000,6,149.299952000,summer,pigeonpeas
40.0,70.0,20.0,31.80130272,45.03186173,5.62349004300000,6,147.036144,summer,pigeonpeas
38.0,55.0,19.0,33.18184225,38.23184742,5.86462335200000,6,198.829880600000000,summer,pigeonpeas
35.0,58.0,20.0,29.38538562,63.47742011,5.761702519000000,6,90.05422663,summer,pigeonpeas
38.0,61.0,21.0,30.27374995,67.38680755,4.696518678000000,6,127.776713400000000,summer,pigeonpeas
33.0,58.0,24.0,35.45790488,68.75810535,5.269504214000000,6,108.633304600000000,summer,pigeonpeas
16.0,56.0,17.0,33.80020039,40.03262418,7.44544488300000,6,176.616589400000000,summer,pigeonpeas
31.0,72.0,17.0,28.69180475,49.47225353,5.83303170800000,6,96.36222901,summer,pigeonpeas
16.0,80.0,20.0,31.24021696,56.67369054,7.3393209,6,122.014673300000000,summer,pigeonpeas
27.0,72.0,17.0,28.98039357,57.23265151,6.347929353000000,6,120.743566400000000,summer,pigeonpeas
40.0,62.0,19.0,27.32198928,34.13737127,4.697750704000000,6,96.51524028,summer,pigeonpeas
18.0,58.0,16.0,21.47607807,38.80023714,4.962661422000000,6,180.382234000,summer,pigeonpeas
3.0,68.0,16.0,18.31910448,34.69776639,4.964887857000000,6,107.472160500000000,summer,pigeonpeas
26.0,67.0,24.0,36.97794384,37.73992903,5.642813116000000,6,161.481296,summer,pigeonpeas
16.0,70.0,20.0,24.80467592,40.124274700000000,5.609395600000000,6,121.563912100000000,summer,pigeonpeas
24.0,63.0,19.0,19.347944300000000,55.96805489,4.681576043000000,6,194.592114800000000,summer,pigeonpeas
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,6,179.215587400000000,summer,pigeonpeas
16.0,55.0,19.0,19.54314136,47.19188279,6.413543781000000,6,192.437219400000000,summer,pigeonpeas
28.0,75.0,21.0,24.774194900000000,50.54621094,6.007508163000000,6,114.282138700000000,summer,pigeonpeas
16.0,71.0,24.0,18.33124824,38.40975482,4.946369874000000,6,139.648332,summer,pigeonpeas
24.0,70.0,21.0,19.14729038,45.373375700000000,5.517208078000000,6,132.774821500000000,summer,pigeonpeas
38.0,72.0,21.0,28.23416057,49.442134500000000,5.902103172000000,6,186.500858100000000,summer,pigeonpeas
9.0,66.0,21.0,30.11812084,34.13307843,5.719889876000000,6,157.085823200000000,summer,pigeonpeas
34.0,56.0,17.0,33.412686400000000,35.42910045,4.548202098000000,6,139.670254100000000,summer,pigeonpeas
1.0,76.0,19.0,24.18553163,46.68746847,6.6695294,6,177.337799600000000,summer,pigeonpeas
6.0,69.0,19.0,26.88630675,41.69617915,4.7509292,6,94.46748008,summer,pigeonpeas
26.0,73.0,21.0,31.33170829,57.97429171,4.946263888000000,6,161.782022600000000,summer,pigeonpeas
27.0,61.0,18.0,33.30711818,67.07780816,5.266227032000000,6,108.509016800000000,summer,pigeonpeas
27.0,71.0,23.0,23.45379018,46.48714759,7.10959773,6,150.871220,summer,pigeonpeas
36.0,61.0,21.0,34.53823889,39.04468913,5.617008201000000,6,168.594831800000000,summer,pigeonpeas
17.0,73.0,18.0,19.50112224,34.51086611,5.632353113000000,6,197.375264900000000,summer,pigeonpeas
26.0,72.0,22.0,28.76794904,37.57792132,4.674941549000000,6,91.72084869,summer,pigeonpeas
17.0,64.0,16.0,30.97758716,32.24914235,7.161797643000000,6,180.716828000,summer,pigeonpeas
14.0,74.0,19.0,18.39759147,36.82639309,6.624966131000000,6,93.12330644,summer,pigeonpeas
39.0,60.0,15.0,35.09357419,30.98685456,5.00407462400000,6,116.910690800000000,summer,pigeonpeas
6.0,66.0,15.0,34.93174223,30.40046769,6.3458060,6,159.264982700000000,summer,pigeonpeas
8.0,59.0,18.0,29.50523036,35.72032498,6.216814453000000,6,187.896185100000000,summer,pigeonpeas
2.0,67.0,18.0,34.51934775,47.52980027,5.921666758000000,6,129.006461200000000,summer,pigeonpeas
1.0,76.0,17.0,28.43430726,52.10010827,6.012719118000000,6,147.041482400000000,summer,pigeonpeas
16.0,73.0,19.0,18.41645629,34.80541039,4.684079249000000,6,163.274747,summer,pigeonpeas
23.0,75.0,25.0,31.07508973,47.19847683,7.07717000200000,6,91.31256412,summer,pigeonpeas
32.0,70.0,20.0,20.89342749,46.24856523,6.208843215000000,6,195.569787500000000,summer,pigeonpeas
28.0,59.0,22.0,30.90607799,52.79913039,7.05181629,6,170.991983,summer,pigeonpeas
5.0,62.0,23.0,27.934827900000000,66.45457122,4.722222454000000,6,145.372880100000000,summer,pigeonpeas
36.0,67.0,25.0,35.95176642,36.52780776,6.41806265200000,6,136.045675300000000,summer,pigeonpeas
1.0,66.0,23.0,19.54317155,56.92831399,4.803564468000000,6,173.168657400000000,summer,pigeonpeas
24.0,73.0,20.0,19.63736208,32.31528909,4.608695247000000,6,176.413409200000000,summer,pigeonpeas
17.0,67.0,18.0,31.219275200000000,56.46868874,5.61151097700000,6,129.202865,summer,pigeonpeas
5.0,55.0,18.0,33.50876355,45.70976142,7.32209797200000,6,126.673811700000000,summer,pigeonpeas
5.0,56.0,24.0,24.80710166,45.01110015,5.023115055000000,6,188.492863700000000,summer,pigeonpeas
37.0,77.0,17.0,36.20970524,31.94550613,5.617122801000000,6,191.065853100000000,summer,pigeonpeas
13.0,73.0,20.0,30.50420876,35.48885969,5.39156041800000,6,162.592772,summer,pigeonpeas
6.0,63.0,23.0,26.01630259,49.94704718,5.906596905000000,6,160.333745,summer,pigeonpeas
16.0,77.0,22.0,31.48469278,35.639561500000000,6.574209678000000,6,100.546816000,summer,pigeonpeas
25.0,64.0,20.0,33.15122581,32.45974539,4.80777674900000,6,105.038028,summer,pigeonpeas
34.0,75.0,24.0,23.50222822,51.29019509,4.76003803900000,6,192.302399100000000,summer,pigeonpeas
20.0,77.0,23.0,34.87248659,38.83786012,5.180271502000000,6,148.250279,summer,pigeonpeas
35.0,80.0,25.0,28.09269012,44.93322042,4.895927306000000,6,197.114401100000000,summer,pigeonpeas
14.0,75.0,24.0,24.54757829,57.341448500000000,6.436160044000000,6,118.360655700000000,summer,pigeonpeas
36.0,80.0,21.0,33.64769646,48.41490082,7.066087261000000,6,100.467327800000000,summer,pigeonpeas
7.0,77.0,18.0,20.559125500000000,60.54880693,6.65591807800000,6,191.089510900000000,summer,pigeonpeas
29.0,78.0,25.0,19.95991719,59.33157782,5.98285452300000,6,195.787103000,summer,pigeonpeas
30.0,60.0,21.0,28.87667593,62.490120600000000,5.45787127300000,6,182.268817500000000,summer,pigeonpeas
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199000000,6,159.893864500000000,summer,pigeonpeas
19.0,57.0,23.0,23.673432800000000,47.287969100000000,7.342409555000000,6,141.125072,summer,pigeonpeas
3.0,60.0,19.0,25.74679443,40.719259400000000,4.82078818600000,6,100.779163300000000,summer,pigeonpeas
5.0,77.0,19.0,31.08564994,66.68832981,6.242052013000000,6,175.930327100000000,summer,pigeonpeas
5.0,68.0,20.0,18.72987676,61.33186249,5.001038726000000,6,139.871004100000000,summer,pigeonpeas
37.0,73.0,21.0,29.50304807,63.46513414,5.56022458300000,6,189.520891500000000,summer,pigeonpeas
9.0,59.0,24.0,20.43517772,39.37252634,4.747352458000000,6,137.227966,summer,pigeonpeas
20.0,72.0,15.0,36.00415838,56.01334416,7.313517308000000,6,134.859646600000000,summer,pigeonpeas
31.0,56.0,23.0,31.46846241,35.39454002,5.661826398000000,6,174.572399900000000,summer,pigeonpeas
0.0,70.0,21.0,36.30049702,56.03021253,4.672437054000000,6,101.607398800000000,summer,pigeonpeas
21.0,74.0,15.0,29.49096726,67.10604388,6.471862118000000,6,153.250450600000000,summer,pigeonpeas
13.0,67.0,18.0,30.575304400000000,34.75591197,5.38476292700000,6,177.576430400000000,summer,pigeonpeas
27.0,74.0,20.0,24.69487673,59.96669215,5.8598134,6,91.95792434,summer,pigeonpeas
29.0,72.0,24.0,23.17409556,36.67847052,6.962386495000000,6,162.593126400000000,summer,pigeonpeas
5.0,68.0,20.0,19.04380471,33.10695144,6.12166671,6,155.370562400000000,summer,pigeonpeas
39.0,57.0,19.0,29.32379604,45.93248374,6.421748487000000,6,165.411337100000000,summer,pigeonpeas
22.0,62.0,16.0,34.645540800000000,54.32342534,4.828936119000000,6,180.900999800000000,summer,pigeonpeas
18.0,55.0,23.0,21.998982600000000,56.31006755,6.98571967,6,136.827431,summer,pigeonpeas
39.0,77.0,21.0,22.99774444,60.24218572,4.603563116000000,6,159.689339000,summer,pigeonpeas
13.0,75.0,20.0,30.55992394,35.29006485,6.979540061000000,6,178.899861100000000,summer,pigeonpeas
27.0,71.0,24.0,31.46417866,48.17631461,7.064973419000000,6,165.405354,summer,pigeonpeas
26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,6,109.182118300000000,summer,pigeonpeas
23.0,55.0,16.0,21.01142393,69.69141302,5.111488821000000,6,185.203911400000000,summer,pigeonpeas
4.0,69.0,19.0,19.25100056,47.70351758,5.374358869000000,6,149.063196000,summer,pigeonpeas
20.0,67.0,19.0,19.24462755,50.54495302,5.671419084000000,6,180.646528200000000,summer,pigeonpeas
7.0,74.0,17.0,22.47253208,62.56532471,5.66741969700000,6,96.74706956,summer,pigeonpeas
17.0,64.0,18.0,36.75087487,58.25799145,6.07938452,6,124.602815300000000,summer,pigeonpeas
35.0,71.0,17.0,29.89286629,66.35375127,6.93192496300000,6,198.140300300000000,summer,pigeonpeas
11.0,72.0,22.0,29.37735586,44.82294584,6.842744374000000,6,172.4017,summer,pigeonpeas
20.0,60.0,22.0,29.65052947,42.89833235,6.87657250300000,6,186.922605200000000,summer,pigeonpeas
10.0,71.0,18.0,19.54284889,66.34777265,6.151029296000000,6,173.110698,summer,pigeonpeas
33.0,61.0,24.0,20.04611791,48.93905624,4.567446499000000,6,122.456420300000000,summer,pigeonpeas
2.0,24.0,38.0,24.55981624,91.63536236,5.922935513000000,48,111.968462200000000,fall or spring,pomegranate
6.0,18.0,37.0,19.65690085,89.93701023,5.93764957800000,48,108.045892600000000,fall or spring,pomegranate
8.0,26.0,36.0,18.78359608,87.402476700000000,6.804781106000000,48,102.518475900000000,fall or spring,pomegranate
37.0,18.0,39.0,24.146962800000000,94.511066200000000,6.424670614000000,48,110.231663300000000,fall or spring,pomegranate
0.0,27.0,38.0,22.44581266,89.90147027,6.7380162,48,109.390599800000000,fall or spring,pomegranate
31.0,25.0,38.0,24.96273236,92.40501423,6.4973667,48,109.416919200000000,fall or spring,pomegranate
21.0,21.0,38.0,22.552605900000000,89.325949,6.327673765000000,48,104.895564300000000,fall or spring,pomegranate
6.0,30.0,40.0,22.77035608,91.45498527,6.36137446,48,106.965920100000000,fall or spring,pomegranate
